Iiska mekestaaghhaaguq.
eltughaanka	eltughagh*[N][Abs][1SgPoss][PlPosd]

qikmilguut	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Pl]
qikmilguut	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–lgu[N→V][V][Intr][Ind][3Pl]
qikmilguut	qikmigh-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Pl]
qikmilguut	qikmigh-–lgu[N→V][V][Intr][Ind][3Pl]

------------------------
Nuyaqatakestaaghhaaguq.

------------------------
Aghnaghllaget tagiit mangteghameng.

aghnaghllaget	aghnagh-–ghllag[N→N][N][Abs][Unpd][Pl]
aghnaghllaget	aghnagh-–ghllag[N→N][N][Rel][Unpd][Pl]
aghnaghllaget	aghnagh-–ghllaget[AUG]

tagiit	tagi[V][Intr][Intrg][3Pl]
tagiit	tagi[V][Intr][Ind][3Pl]
tagiit	tagi[V][Trns][Ind][3Du][3Sg]
tagiit	tagi[V][Trns][Ind][3Pl][3Pl]
tagiit	tagi[V][Trns][Ind][3Pl][3Sg]

mangteghameng	mangteghagh[N][Abl_Mod][Unpd][Sg]
mangteghameng	mangteghagh[N][Rel][4DuPoss][PlPosd]
mangteghameng	mangteghagh[N][Rel][4DuPoss][SgPosd]
mangteghameng	mangteghagh[N][Rel][4PlPoss][PlPosd]
mangteghameng	mangteghagh[N][Rel][4PlPoss][SgPosd]

------------------------
Qulmesiitka eslequq meghmeng.

qulmesiitka	qulmesiite-~–ke[N→V][V][Intr][Intrg][3Sg]
qulmesiitka	qulmesiite-~–ke[N→N][N][Abs][Unpd][Sg]
qulmesiitka	qulmesiite[N][Abs][1SgPoss][SgPosd]

eslequq	este-@₁lleqe[V→V][V][Intr][Ind][3Sg]
eslequq	esleqe[V][Intr][Ind][3Sg]
eslequq	eslequgh[N][Abs][Unpd][Sg]

meghmeng	megh[N][Abl_Mod][Unpd][Sg]
meghmeng	megh[N][Rel][4DuPoss][PlPosd]
meghmeng	megh[N][Rel][4DuPoss][SgPosd]
meghmeng	megh[N][Rel][4PlPoss][PlPosd]
meghmeng	megh[N][Rel][4PlPoss][SgPosd]

------------------------
Yavlun pinightuq.

yavlun	yavlu[N][Abs][2SgPoss][SgPosd]

pinightuq	pi-@₁~:(u)te[V→V]-@₁~fni[V→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)te[V→V]-@₁~fni[V→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-~:(ng₁)igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-~:(ng₁)igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-~:(ng₁)igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[V→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[V→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[Cmpd_Vbl]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[Cmpd_Vbl]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[V→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[V→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~fniq[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––i[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pinigh-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinigh[V][Intr][Ind][3Sg]
pinightuq	pinigh-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––i[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-ni[N→N]-–ghte[N→V][V][Intr][Ind][3Sg]

------------------------
Nanevgaq qiighwllalguuq.

nanevgaq	nanevgagh[N][Abs][Unpd][Sg]

qiighwllalguuq	qiighw-–ghllag[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
qiighwllalguuq	qiighw-–ghllag[N→N]-–lgu[N→V][V][Intr][Ind][3Sg]
qiighwllalguuq	qiighw-–ghllak[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
qiighwllalguuq	qiighw-–ghllak[N→N]-–lgu[N→V][V][Intr][Ind][3Sg]

------------------------
Laluramkek iyataghtuk.

laluramkek	Laluramke[N][Abs][Unpd][Du]
laluramkek	Laluramke[N][Rel][Unpd][Du]

iyataghtuk	iyatagh-–ghte[V→V][V][Intr][Ind][3Du]
iyataghtuk	iyatagh[V][Intr][Ind][3Du]
iyataghtuk	iyatagh-te[V→V][V][Intr][Ind][3Du]

------------------------
Nunan anigulguuq.

nunan	ne-te[N→V]-@₁~:(u)n[V→N][N][Rel][3SgPoss][SgPosd]
nunan	ne-te[N→V]-@₁~:(u)n[V→N][N][Rel][3SgPoss][PlPosd]
nunan	nuna[N][Abs][2SgPoss][SgPosd]

anigulguuq	anigu-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
anigulguuq	anigu-–lgu[N→V][V][Intr][Ind][3Sg]

------------------------
Kaviighet riigteghllalguut.

kaviighet	kaviigh[N][Abs][Unpd][Pl]
kaviighet	kaviigh[N][Rel][Unpd][Pl]

riigteghllalguut	riigte-–ghllag[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Pl]
riigteghllalguut	riigte-–ghllag[N→N]-–lgu[N→V][V][Intr][Ind][3Pl]
riigteghllalguut	riigte-–ghllak[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Pl]
riigteghllalguut	riigte-–ghllak[N→N]-–lgu[N→V][V][Intr][Ind][3Pl]

------------------------
Mekelghiighet neghtut neghsameng.

mekelghiighet	mekelghiigh[N][Abs][Unpd][Pl]
mekelghiighet	mekelghiigh[N][Rel][Unpd][Pl]

neghtut	ne-–ghte[N→V][V][Intr][Ind][3Pl]
neghtut	negh-–ghte[V→V][V][Intr][Ind][3Pl]
neghtut	negh[V][Intr][Ind][3Pl]
neghtut	negh-te[V→V][V][Intr][Ind][3Pl]

neghsameng	ne-–ghte[N→V]-te[V→V][V][Intr][CnsqI][4Pl]
neghsameng	ne-–ghte[N→V][V][Intr][CnsqI][4Pl]
neghsameng	negh-–ghte[V→V][V][Intr][CnsqI][4Pl]
neghsameng	negh-te[V→V][V][Intr][CnsqI][4Pl]
neghsameng	neghe-te[V→V][V][Intr][CnsqI][4Pl]
neghsameng	neghsagh[N][Abl_Mod][Unpd][Sg]
neghsameng	neghsagh[N][Rel][4DuPoss][PlPosd]
neghsameng	neghsagh[N][Rel][4DuPoss][SgPosd]
neghsameng	neghsagh[N][Rel][4PlPoss][PlPosd]
neghsameng	neghsagh[N][Rel][4PlPoss][SgPosd]

------------------------
Nengyugka nagatuk qikmighllagmeng.

nengyugka	ne-–nge[N→V]-@₁~f–yu[V→N][N][Abs][1SgPoss][DuPosd]
nengyugka	nenge-@₁~f–yu[V→N][N][Abs][1SgPoss][DuPosd]
nengyugka	nengte-@₁~f–yu[V→N][N][Abs][1SgPoss][DuPosd]
nengyugka	nengyugh[N][Abs][1SgPoss][DuPosd]

nagatuk	nagate[V][Intr][Ind][3Du]

qikmighllagmeng	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–ghllag[N→N][N][Abl_Mod][Unpd][Sg]
